InvoiceItemID,InvoiceRef,ProductRef,Quantity,Fee,Price,CreationDate
39578,4441,48929,1,50000000,50000000,2024-11-26 09:18:25.803
39578,4441,48929,1,50000000,50000000,2024-11-26 09:18:25.803
39583,4442,823,3,15200000,45600000,2024-11-26 10:47:28.507
39583,4442,823,3,15200000,45600000,2024-11-26 10:47:28.507
39585,4443,605,1,167000000,167000000,2024-11-26 12:09:37.020
39585,4443,605,1,167000000,167000000,2024-11-26 12:09:37.020
39600,4444,48936,1,11000000,11000000,2024-11-26 14:21:29.053
39600,4444,48936,1,11000000,11000000,2024-11-26 14:21:29.053
39602,4445,22547,3,150000000,450000000,2024-11-26 14:28:21.487
39602,4445,22547,3,150000000,450000000,2024-11-26 14:28:21.487
39602,4445,22547,3,150000000,450000000,2024-11-26 14:28:21.487
39602,4445,22547,3,150000000,450000000,2024-11-26 14:28:21.487
39609,4446,48935,1,9000000,9000000,2024-11-26 15:25:41.080
39609,4446,48935,1,9000000,9000000,2024-11-26 15:25:41.080
39641,4448,639,3,522000000,1566000000,2024-11-27 09:02:05.407
39641,4448,639,3,522000000,1566000000,2024-11-27 09:02:05.407
39641,4448,639,3,522000000,1566000000,2024-11-27 09:02:05.407
39641,4448,639,3,522000000,1566000000,2024-11-27 09:02:05.407
39642,4448,825,60,51500000,3090000000,2024-11-27 09:02:05.407
39642,4448,825,60,51500000,3090000000,2024-11-27 09:02:05.407
39642,4448,825,60,51500000,3090000000,2024-11-27 09:02:05.407
39642,4448,825,60,51500000,3090000000,2024-11-27 09:02:05.407
39643,4448,247,3,102000000,306000000,2024-11-27 09:02:05.407
39643,4448,247,3,102000000,306000000,2024-11-27 09:02:05.407
39643,4448,247,3,102000000,306000000,2024-11-27 09:02:05.407
39643,4448,247,3,102000000,306000000,2024-11-27 09:02:05.407
39645,4449,648,3,726000000,2178000000,2024-11-27 09:02:58.153
39645,4449,648,3,726000000,2178000000,2024-11-27 09:02:58.153
39645,4449,648,3,726000000,2178000000,2024-11-27 09:02:58.153
39645,4449,648,3,726000000,2178000000,2024-11-27 09:02:58.153
39646,4449,826,60,64500000,3870000000,2024-11-27 09:02:58.153
39646,4449,826,60,64500000,3870000000,2024-11-27 09:02:58.153
39646,4449,826,60,64500000,3870000000,2024-11-27 09:02:58.153
39646,4449,826,60,64500000,3870000000,2024-11-27 09:02:58.153
39647,4449,255,3,265000000,795000000,2024-11-27 09:02:58.153
39647,4449,255,3,265000000,795000000,2024-11-27 09:02:58.153
39647,4449,255,3,265000000,795000000,2024-11-27 09:02:58.153
39647,4449,255,3,265000000,795000000,2024-11-27 09:02:58.153
39666,4453,48929,1,30000000,30000000,2024-11-27 09:45:50.237
39666,4453,48929,1,30000000,30000000,2024-11-27 09:45:50.237
39668,4454,48984,1,15000000,15000000,2024-11-27 09:52:30.833
39668,4454,48984,1,15000000,15000000,2024-11-27 09:52:30.833
39669,4454,48985,1,15000000,15000000,2024-11-27 09:52:30.833
39669,4454,48985,1,15000000,15000000,2024-11-27 09:52:30.833
39670,4454,48986,1,12000000,12000000,2024-11-27 09:52:30.833
39670,4454,48986,1,12000000,12000000,2024-11-27 09:52:30.833
39671,4454,48987,1,19000000,19000000,2024-11-27 09:52:30.833
39671,4454,48987,1,19000000,19000000,2024-11-27 09:52:30.833
39672,4454,48989,1,18000000,18000000,2024-11-27 09:52:30.833
39672,4454,48989,1,18000000,18000000,2024-11-27 09:52:30.833
39674,4455,49280,50,1200000,60000000,2024-11-27 10:49:17.443
39674,4455,49280,50,1200000,60000000,2024-11-27 10:49:17.443
39698,4457,48936,1,60000000,60000000,2024-11-27 15:45:08.120
39698,4457,48936,1,60000000,60000000,2024-11-27 15:45:08.120
39698,4457,48936,1,60000000,60000000,2024-11-27 15:45:08.120
39698,4457,48936,1,60000000,60000000,2024-11-27 15:45:08.120
39698,4457,48936,1,60000000,60000000,2024-11-27 15:45:08.120
39699,4457,48931,44,1400000,61600000,2024-11-27 15:45:08.120
39699,4457,48931,44,1400000,61600000,2024-11-27 15:45:08.120
39699,4457,48931,44,1400000,61600000,2024-11-27 15:45:08.120
39699,4457,48931,44,1400000,61600000,2024-11-27 15:45:08.120
39699,4457,48931,44,1400000,61600000,2024-11-27 15:45:08.120
39703,4458,48929,1,28000000,28000000,2024-11-28 11:17:21.963
39703,4458,48929,1,28000000,28000000,2024-11-28 11:17:21.963
39739,4468,48929,1,27000000,27000000,2024-11-30 10:04:23.713
39739,4468,48929,1,27000000,27000000,2024-11-30 10:04:23.713
39739,4468,48929,1,27000000,27000000,2024-11-30 10:04:23.713
39741,4469,48929,1,750000000,750000000,2024-11-30 10:28:21.160
39741,4469,48929,1,750000000,750000000,2024-11-30 10:28:21.160
39745,4470,48984,1,20000000,20000000,2024-11-30 11:08:20.980
39745,4470,48984,1,20000000,20000000,2024-11-30 11:08:20.980
39745,4470,48984,1,20000000,20000000,2024-11-30 11:08:20.980
39746,4470,48985,1,21000000,21000000,2024-11-30 11:08:20.980
39746,4470,48985,1,21000000,21000000,2024-11-30 11:08:20.980
39746,4470,48985,1,21000000,21000000,2024-11-30 11:08:20.980
39749,4472,825,3,51500000,154500000,2024-11-30 11:40:51.993
39749,4472,825,3,51500000,154500000,2024-11-30 11:40:51.993
39750,4472,604,1,156000000,156000000,2024-11-30 11:40:51.993
39750,4472,604,1,156000000,156000000,2024-11-30 11:40:51.993
39751,4472,227,1,30500000,30500000,2024-11-30 11:40:51.993
39751,4472,227,1,30500000,30500000,2024-11-30 11:40:51.993
39760,4473,48929,1,70000000,70000000,2024-11-30 13:04:12.750
39760,4473,48929,1,70000000,70000000,2024-11-30 13:04:12.750
39767,4474,48929,1,35000000,35000000,2024-11-30 14:56:31.337
39767,4474,48929,1,35000000,35000000,2024-11-30 14:56:31.337
39769,4475,640,2,459400000,918800000,2024-11-30 15:07:01.593
39769,4475,640,2,459400000,918800000,2024-11-30 15:07:01.593
39769,4475,640,2,459400000,918800000,2024-11-30 15:07:01.593
39771,4476,607,2,137300000,274600000,2024-11-30 15:07:49.787
39771,4476,607,2,137300000,274600000,2024-11-30 15:07:49.787
39771,4476,607,2,137300000,274600000,2024-11-30 15:07:49.787
39773,4477,824,4,38500000,154000000,2024-11-30 15:11:45.723
39773,4477,824,4,38500000,154000000,2024-11-30 15:11:45.723
39788,4478,604,3,137300000,411900000,2024-11-30 15:50:25.750
39788,4478,604,3,137300000,411900000,2024-11-30 15:50:25.750
39788,4478,604,3,137300000,411900000,2024-11-30 15:50:25.750
39789,4478,227,3,26800000,80400000,2024-11-30 15:50:25.750
39789,4478,227,3,26800000,80400000,2024-11-30 15:50:25.750
39789,4478,227,3,26800000,80400000,2024-11-30 15:50:25.750
39790,4478,230,2,83600000,167200000,2024-11-30 15:50:25.750
39790,4478,230,2,83600000,167200000,2024-11-30 15:50:25.750
39790,4478,230,2,83600000,167200000,2024-11-30 15:50:25.750
39820,4479,48929,1,350000000,350000000,2024-12-01 09:21:03.310
39820,4479,48929,1,350000000,350000000,2024-12-01 09:21:03.310
39828,4480,827,20,75600000,1512000000,2024-12-01 09:42:52.033
39828,4480,827,20,75600000,1512000000,2024-12-01 09:42:52.033
39828,4480,827,20,75600000,1512000000,2024-12-01 09:42:52.033
39828,4480,827,20,75600000,1512000000,2024-12-01 09:42:52.033
39839,4482,4164,1,190000000,190000000,2024-12-01 11:14:54.400
39839,4482,4164,1,190000000,190000000,2024-12-01 11:14:54.400
39844,4483,823,8,15200000,121600000,2024-12-01 11:43:56.657
39844,4483,823,8,15200000,121600000,2024-12-01 11:43:56.657
39845,4483,48929,1,8000000,8000000,2024-12-01 11:43:56.657
39845,4483,48929,1,8000000,8000000,2024-12-01 11:43:56.657
39849,4484,823,3,15200000,45600000,2024-12-01 12:08:14.533
39849,4484,823,3,15200000,45600000,2024-12-01 12:08:14.533
39858,4486,48929,1,150000000,150000000,2024-12-01 12:40:24.913
39858,4486,48929,1,150000000,150000000,2024-12-01 12:40:24.913
39893,4489,48929,1,30000000,30000000,2024-12-01 15:02:48.693
39893,4489,48929,1,30000000,30000000,2024-12-01 15:02:48.693
39904,4490,48934,2,25000000,50000000,2024-12-01 15:49:53.160
39904,4490,48934,2,25000000,50000000,2024-12-01 15:49:53.160
39904,4490,48934,2,25000000,50000000,2024-12-01 15:49:53.160
39914,4491,49061,1,15000000,15000000,2024-12-02 11:57:02.217
39914,4491,49061,1,15000000,15000000,2024-12-02 11:57:02.217
39915,4491,49062,1,12000000,12000000,2024-12-02 11:57:02.217
39915,4491,49062,1,12000000,12000000,2024-12-02 11:57:02.217
39918,4492,48929,1,200000000,200000000,2024-12-02 13:10:25.727
39918,4492,48929,1,200000000,200000000,2024-12-02 13:10:25.727
39920,4493,48929,1,200000000,200000000,2024-12-02 13:21:48.537
39920,4493,48929,1,200000000,200000000,2024-12-02 13:21:48.537
39923,4494,49156,1,21500000,21500000,2024-12-02 14:19:09.360
39923,4494,49156,1,21500000,21500000,2024-12-02 14:19:09.360
39923,4494,49156,1,21500000,21500000,2024-12-02 14:19:09.360
39923,4494,49156,1,21500000,21500000,2024-12-02 14:19:09.360
39923,4494,49156,1,21500000,21500000,2024-12-02 14:19:09.360
39923,4494,49156,1,21500000,21500000,2024-12-02 14:19:09.360
39923,4494,49156,1,21500000,21500000,2024-12-02 14:19:09.360
39923,4494,49156,1,21500000,21500000,2024-12-02 14:19:09.360
39923,4494,49156,1,21500000,21500000,2024-12-02 14:19:09.360
39923,4494,49156,1,21500000,21500000,2024-12-02 14:19:09.360
39925,4495,823,8,11500000,92000000,2024-12-02 14:43:50.493
39925,4495,823,8,11500000,92000000,2024-12-02 14:43:50.493
39926,4495,48984,1,23000000,23000000,2024-12-02 14:43:50.493
39926,4495,48984,1,23000000,23000000,2024-12-02 14:43:50.493
39927,4495,48985,1,55000000,55000000,2024-12-02 14:43:50.493
39927,4495,48985,1,55000000,55000000,2024-12-02 14:43:50.493
39928,4495,48986,1,20000000,20000000,2024-12-02 14:43:50.493
39928,4495,48986,1,20000000,20000000,2024-12-02 14:43:50.493
39929,4495,48987,1,25000000,25000000,2024-12-02 14:43:50.493
39929,4495,48987,1,25000000,25000000,2024-12-02 14:43:50.493
39931,4496,639,1,459400000,459400000,2024-12-02 16:21:06.697
39931,4496,639,1,459400000,459400000,2024-12-02 16:21:06.697
39933,4497,48745,1,139900000,139900000,2024-12-02 16:21:54.437
39933,4497,48745,1,139900000,139900000,2024-12-02 16:21:54.437
39935,4498,603,1,137300000,137300000,2024-12-02 16:22:43.547
39935,4498,603,1,137300000,137300000,2024-12-02 16:22:43.547
39935,4498,603,1,137300000,137300000,2024-12-02 16:22:43.547
39935,4498,603,1,137300000,137300000,2024-12-02 16:22:43.547
39936,4498,699,1,209400000,209400000,2024-12-02 16:22:43.547
39936,4498,699,1,209400000,209400000,2024-12-02 16:22:43.547
39936,4498,699,1,209400000,209400000,2024-12-02 16:22:43.547
39936,4498,699,1,209400000,209400000,2024-12-02 16:22:43.547
39974,4499,827,8,75600000,604800000,2024-12-03 12:31:31.370
39974,4499,827,8,75600000,604800000,2024-12-03 12:31:31.370
39977,4500,48929,1,400000000,400000000,2024-12-03 13:25:19.737
39977,4500,48929,1,400000000,400000000,2024-12-03 13:25:19.737
40011,4502,823,40,15200000,608000000,2024-12-04 09:48:59.830
40011,4502,823,40,15200000,608000000,2024-12-04 09:48:59.830
40012,4502,48929,1,220000000,220000000,2024-12-04 09:48:59.830
40012,4502,48929,1,220000000,220000000,2024-12-04 09:48:59.830
40015,4503,48932,20,500000,10000000,2024-12-04 10:08:34.247
40015,4503,48932,20,500000,10000000,2024-12-04 10:08:34.247
40015,4503,48932,20,500000,10000000,2024-12-04 10:08:34.247
40016,4503,48931,20,750000,15000000,2024-12-04 10:08:34.247
40016,4503,48931,20,750000,15000000,2024-12-04 10:08:34.247
40016,4503,48931,20,750000,15000000,2024-12-04 10:08:34.247
40024,4504,48929,1,35000000,35000000,2024-12-04 10:30:46.920
40024,4504,48929,1,35000000,35000000,2024-12-04 10:30:46.920
40024,4504,48929,1,35000000,35000000,2024-12-04 10:30:46.920
40024,4504,48929,1,35000000,35000000,2024-12-04 10:30:46.920
40031,4505,48934,1,30000000,30000000,2024-12-04 13:09:43.777
40031,4505,48934,1,30000000,30000000,2024-12-04 13:09:43.777
40033,4506,48929,1,65000000,65000000,2024-12-04 13:50:24.290
40033,4506,48929,1,65000000,65000000,2024-12-04 13:50:24.290
40035,4507,48934,1,11000000,11000000,2024-12-04 15:08:35.550
40035,4507,48934,1,11000000,11000000,2024-12-04 15:08:35.550
40037,4508,48929,1,27000000,27000000,2024-12-04 15:41:10.593
40037,4508,48929,1,27000000,27000000,2024-12-04 15:41:10.593
40039,4509,48935,1,9500000,9500000,2024-12-04 16:08:54.193
40039,4509,48935,1,9500000,9500000,2024-12-04 16:08:54.193
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40059,4511,823,8,15200000,121600000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40060,4511,48929,1,70000000,70000000,2024-12-07 09:26:48.743
40066,4512,48934,1,11000000,11000000,2024-12-07 11:05:55.753
40066,4512,48934,1,11000000,11000000,2024-12-07 11:05:55.753
40070,4513,823,20,17500000,350000000,2024-12-07 12:25:44.217
40070,4513,823,20,17500000,350000000,2024-12-07 12:25:44.217
40073,4514,48934,1,12000000,12000000,2024-12-07 12:57:05.810
40073,4514,48934,1,12000000,12000000,2024-12-07 12:57:05.810
40079,4515,639,1,445000000,445000000,2024-12-07 15:03:58.493
40079,4515,639,1,445000000,445000000,2024-12-07 15:03:58.493
40079,4515,639,1,445000000,445000000,2024-12-07 15:03:58.493
40079,4515,639,1,445000000,445000000,2024-12-07 15:03:58.493
40080,4515,604,2,132500000,265000000,2024-12-07 15:03:58.493
40080,4515,604,2,132500000,265000000,2024-12-07 15:03:58.493
40080,4515,604,2,132500000,265000000,2024-12-07 15:03:58.493
40080,4515,604,2,132500000,265000000,2024-12-07 15:03:58.493
40082,4516,607,2,132500000,265000000,2024-12-07 15:05:40.107
40082,4516,607,2,132500000,265000000,2024-12-07 15:05:40.107
40082,4516,607,2,132500000,265000000,2024-12-07 15:05:40.107
40082,4516,607,2,132500000,265000000,2024-12-07 15:05:40.107
40083,4516,615,3,200000000,600000000,2024-12-07 15:05:40.107
40083,4516,615,3,200000000,600000000,2024-12-07 15:05:40.107
40083,4516,615,3,200000000,600000000,2024-12-07 15:05:40.107
40083,4516,615,3,200000000,600000000,2024-12-07 15:05:40.107
40101,4517,247,1,89800000,89800000,2024-12-07 16:04:29.277
40101,4517,247,1,89800000,89800000,2024-12-07 16:04:29.277
40106,4518,615,1,206800000,206800000,2024-12-07 16:58:03.360
40106,4518,615,1,206800000,206800000,2024-12-07 16:58:03.360
40107,4518,603,1,137300000,137300000,2024-12-07 16:58:03.360
40107,4518,603,1,137300000,137300000,2024-12-07 16:58:03.360
40108,4518,640,1,459400000,459400000,2024-12-07 16:58:03.360
40108,4518,640,1,459400000,459400000,2024-12-07 16:58:03.360
40109,4518,49234,1,71300000,71300000,2024-12-07 16:58:03.360
40109,4518,49234,1,71300000,71300000,2024-12-07 16:58:03.360
40128,4520,49013,20,3969000,79380000,2024-12-08 09:40:17.187
40128,4520,49013,20,3969000,79380000,2024-12-08 09:40:17.187
40129,4520,49014,25,6034002,150850050,2024-12-08 09:40:17.187
40129,4520,49014,25,6034002,150850050,2024-12-08 09:40:17.187
40130,4520,49015,26,6615000,171990000,2024-12-08 09:40:17.187
40130,4520,49015,26,6615000,171990000,2024-12-08 09:40:17.187
40131,4520,49016,14,6733998,94275972,2024-12-08 09:40:17.187
40131,4520,49016,14,6733998,94275972,2024-12-08 09:40:17.187
40132,4520,49017,1,8505000,8505000,2024-12-08 09:40:17.187
40132,4520,49017,1,8505000,8505000,2024-12-08 09:40:17.187
40137,4521,49286,1,1060000000,1060000000,2024-12-08 11:42:01.113
40137,4521,49286,1,1060000000,1060000000,2024-12-08 11:42:01.113
40167,4522,48934,1,45000000,45000000,2024-12-08 15:47:23.327
40167,4522,48934,1,45000000,45000000,2024-12-08 15:47:23.327
40175,4523,48933,16,900000,14400000,2024-12-09 09:01:04.037
40175,4523,48933,16,900000,14400000,2024-12-09 09:01:04.037
40184,4524,48933,1,1600000,1600000,2024-12-09 09:27:40.597
40184,4524,48933,1,1600000,1600000,2024-12-09 09:27:40.597
40188,4525,48933,1,6400000,6400000,2024-12-09 09:34:37.003
40188,4525,48933,1,6400000,6400000,2024-12-09 09:34:37.003
40192,4526,48933,20,1600000,32000000,2024-12-09 09:42:31.407
40192,4526,48933,20,1600000,32000000,2024-12-09 09:42:31.407
40203,4527,48944,1,300000000,300000000,2024-12-09 11:21:54.540
40203,4527,48944,1,300000000,300000000,2024-12-09 11:21:54.540
40209,4528,48944,1,300000000,300000000,2024-12-09 11:55:04.863
40209,4528,48944,1,300000000,300000000,2024-12-09 11:55:04.863
40212,4530,48944,2,28112000,56224000,2024-12-09 12:36:46.753
40212,4530,48944,2,28112000,56224000,2024-12-09 12:36:46.753
40215,4531,48944,4,188500000,754000000,2024-12-09 14:27:09.450
40215,4531,48944,4,188500000,754000000,2024-12-09 14:27:09.450
40244,4534,48984,1,135000000,135000000,2024-12-10 09:31:58.923
40244,4534,48984,1,135000000,135000000,2024-12-10 09:31:58.923
40244,4534,48984,1,135000000,135000000,2024-12-10 09:31:58.923
40244,4534,48984,1,135000000,135000000,2024-12-10 09:31:58.923
40245,4534,48985,1,120000000,120000000,2024-12-10 09:31:58.923
40245,4534,48985,1,120000000,120000000,2024-12-10 09:31:58.923
40245,4534,48985,1,120000000,120000000,2024-12-10 09:31:58.923
40245,4534,48985,1,120000000,120000000,2024-12-10 09:31:58.923
40249,4535,827,4,91000000,364000000,2024-12-10 09:40:12.927
40249,4535,827,4,91000000,364000000,2024-12-10 09:40:12.927
40249,4535,827,4,91000000,364000000,2024-12-10 09:40:12.927
40249,4535,827,4,91000000,364000000,2024-12-10 09:40:12.927
40249,4535,827,4,91000000,364000000,2024-12-10 09:40:12.927
40249,4535,827,4,91000000,364000000,2024-12-10 09:40:12.927
40249,4535,827,4,91000000,364000000,2024-12-10 09:40:12.927
40249,4535,827,4,91000000,364000000,2024-12-10 09:40:12.927
40249,4535,827,4,91000000,364000000,2024-12-10 09:40:12.927
40249,4535,827,4,91000000,364000000,2024-12-10 09:40:12.927
40257,4536,48944,1,174048000,174048000,2024-12-10 10:23:20.490
40257,4536,48944,1,174048000,174048000,2024-12-10 10:23:20.490
40257,4536,48944,1,174048000,174048000,2024-12-10 10:23:20.490
40257,4536,48944,1,174048000,174048000,2024-12-10 10:23:20.490
40263,4537,693,1,170000000,170000000,2024-12-10 10:48:53.363
40263,4537,693,1,170000000,170000000,2024-12-10 10:48:53.363
40271,4539,48944,2,34880000,69760000,2024-12-10 11:51:44.830
40271,4539,48944,2,34880000,69760000,2024-12-10 11:51:44.830
40276,4540,48944,1,300000000,300000000,2024-12-10 13:41:22.637
40276,4540,48944,1,300000000,300000000,2024-12-10 13:41:22.637
40282,4541,48944,1,300000000,300000000,2024-12-10 14:11:14.430
40282,4541,48944,1,300000000,300000000,2024-12-10 14:11:14.430
40284,4542,48931,50,1400000,70000000,2024-12-10 14:45:35.317
40284,4542,48931,50,1400000,70000000,2024-12-10 14:45:35.317
40285,4542,48932,50,1000000,50000000,2024-12-10 14:45:35.317
40285,4542,48932,50,1000000,50000000,2024-12-10 14:45:35.317
40289,4544,49289,1,173460000,173460000,2024-12-10 17:14:49.530
40289,4544,49289,1,173460000,173460000,2024-12-10 17:14:49.530
40322,4547,48984,1,10000000,10000000,2024-12-14 14:26:36.827
40322,4547,48984,1,10000000,10000000,2024-12-14 14:26:36.827
40323,4547,48985,1,10000000,10000000,2024-12-14 14:26:36.827
40323,4547,48985,1,10000000,10000000,2024-12-14 14:26:36.827
40326,4548,48934,1,30000000,30000000,2024-12-14 16:42:10.777
40326,4548,48934,1,30000000,30000000,2024-12-14 16:42:10.777
40328,4549,49013,2,20000000,40000000,2024-12-14 17:19:38.877
40328,4549,49013,2,20000000,40000000,2024-12-14 17:19:38.877
40329,4549,49014,2,30000000,60000000,2024-12-14 17:19:38.877
40329,4549,49014,2,30000000,60000000,2024-12-14 17:19:38.877
40330,4549,49015,2,40000000,80000000,2024-12-14 17:19:38.877
40330,4549,49015,2,40000000,80000000,2024-12-14 17:19:38.877
40332,4550,48929,1,170000000,170000000,2024-12-16 09:34:10.487
40332,4550,48929,1,170000000,170000000,2024-12-16 09:34:10.487
40335,4551,49013,1,29120000,29120000,2024-12-16 09:58:37.533
40335,4551,49013,1,29120000,29120000,2024-12-16 09:58:37.533
40335,4551,49013,1,29120000,29120000,2024-12-16 09:58:37.533
40335,4551,49013,1,29120000,29120000,2024-12-16 09:58:37.533
40335,4551,49013,1,29120000,29120000,2024-12-16 09:58:37.533
40336,4551,49014,2,33760000,67520000,2024-12-16 09:58:37.533
40336,4551,49014,2,33760000,67520000,2024-12-16 09:58:37.533
40336,4551,49014,2,33760000,67520000,2024-12-16 09:58:37.533
40336,4551,49014,2,33760000,67520000,2024-12-16 09:58:37.533
40336,4551,49014,2,33760000,67520000,2024-12-16 09:58:37.533
40337,4551,49015,1,26936000,26936000,2024-12-16 09:58:37.533
40337,4551,49015,1,26936000,26936000,2024-12-16 09:58:37.533
40337,4551,49015,1,26936000,26936000,2024-12-16 09:58:37.533
40337,4551,49015,1,26936000,26936000,2024-12-16 09:58:37.533
40337,4551,49015,1,26936000,26936000,2024-12-16 09:58:37.533
40339,4552,48944,2,143000000,286000000,2024-12-16 12:22:33.687
40339,4552,48944,2,143000000,286000000,2024-12-16 12:22:33.687
40341,4553,48944,1,25900000,25900000,2024-12-16 14:03:06.293
40341,4553,48944,1,25900000,25900000,2024-12-16 14:03:06.293
40343,4554,48944,1,9464000,9464000,2024-12-16 14:45:05.007
40343,4554,48944,1,9464000,9464000,2024-12-16 14:45:05.007
40345,4555,48929,1,38000000,38000000,2024-12-16 15:42:50.913
40345,4555,48929,1,38000000,38000000,2024-12-16 15:42:50.913
40347,4556,49097,2,8500000,17000000,2024-12-16 16:06:10.870
40347,4556,49097,2,8500000,17000000,2024-12-16 16:06:10.870
40349,4557,48929,1,12000000,12000000,2024-12-16 16:26:18.740
40349,4557,48929,1,12000000,12000000,2024-12-16 16:26:18.740
40349,4557,48929,1,12000000,12000000,2024-12-16 16:26:18.740
40376,4560,3878,1,45000000,45000000,2024-12-17 09:04:44.413
40376,4560,3878,1,45000000,45000000,2024-12-17 09:04:44.413
40379,4561,48984,1,25000000,25000000,2024-12-17 09:24:06.800
40379,4561,48984,1,25000000,25000000,2024-12-17 09:24:06.800
40379,4561,48984,1,25000000,25000000,2024-12-17 09:24:06.800
40380,4561,48985,1,15000000,15000000,2024-12-17 09:24:06.800
40380,4561,48985,1,15000000,15000000,2024-12-17 09:24:06.800
40380,4561,48985,1,15000000,15000000,2024-12-17 09:24:06.800
40381,4561,48986,1,22000000,22000000,2024-12-17 09:24:06.800
40381,4561,48986,1,22000000,22000000,2024-12-17 09:24:06.800
40381,4561,48986,1,22000000,22000000,2024-12-17 09:24:06.800
40382,4561,48987,1,15000000,15000000,2024-12-17 09:24:06.800
40382,4561,48987,1,15000000,15000000,2024-12-17 09:24:06.800
40382,4561,48987,1,15000000,15000000,2024-12-17 09:24:06.800
40383,4561,48988,1,25000000,25000000,2024-12-17 09:24:06.800
40383,4561,48988,1,25000000,25000000,2024-12-17 09:24:06.800
40383,4561,48988,1,25000000,25000000,2024-12-17 09:24:06.800
40387,4562,48929,1,11000000,11000000,2024-12-17 09:35:27.607
40387,4562,48929,1,11000000,11000000,2024-12-17 09:35:27.607
40387,4562,48929,1,11000000,11000000,2024-12-17 09:35:27.607
40396,4564,48929,1,60000000,60000000,2024-12-17 10:51:51.670
40396,4564,48929,1,60000000,60000000,2024-12-17 10:51:51.670
40396,4564,48929,1,60000000,60000000,2024-12-17 10:51:51.670
40396,4564,48929,1,60000000,60000000,2024-12-17 10:51:51.670
40403,4565,48929,1,35000000,35000000,2024-12-17 11:16:24.457
40403,4565,48929,1,35000000,35000000,2024-12-17 11:16:24.457
40430,4566,229,1,66600000,66600000,2024-12-17 13:00:09.487
40430,4566,229,1,66600000,66600000,2024-12-17 13:00:09.487
40430,4566,229,1,66600000,66600000,2024-12-17 13:00:09.487
40430,4566,229,1,66600000,66600000,2024-12-17 13:00:09.487
40431,4566,628,1,258700000,258700000,2024-12-17 13:00:09.487
40431,4566,628,1,258700000,258700000,2024-12-17 13:00:09.487
40431,4566,628,1,258700000,258700000,2024-12-17 13:00:09.487
