InvoiceID,Number,Date,CustomerRef,BrokerRef,Creator,PayerType,InvoicePrice,InvoiceAdditionAmount,InvoiceReductionAmount,InvoiceNetPrice,InvoiceStauts,CreationDate,SalesArea,RegionalDivision,SalesAreaNumber,RegionalDivisionNumber,InvoiceStatusNumber
4207,12639,2024-10-19,94185,13,8965,1,275000000,27500000,0,302500000,Registred by Accounting,2024-10-19 14:39:58.040,خدمات پس از فروش,شیراز,1,56,1
4208,27698,2024-10-19,14449,1,8959,1,604800000,60480000,0,665280000,Registred by Accounting,2024-10-19 15:39:17.253,نمایندگان,کرمان,3,87,1
4209,27699,2024-10-19,14449,1,8959,1,822700000,82270000,0,904970000,Registred by Accounting,2024-10-19 15:45:09.140,نمایندگان,کرمان,3,87,1
4210,27700,2024-10-19,16856,1,8959,1,373500000,37350000,0,410850000,Registred by Accounting,2024-10-19 15:46:12.320,نمایندگان,شیراز,3,56,1
4212,27701,2024-10-19,20485,4,8974,1,91200000,9120000,0,100320000,Registred by Accounting,2024-10-19 16:28:06.723,تک فروشی,تهران,0,29,1
4215,27702,2024-10-21,275,4,8974,1,12320000000,1232000000,0,13552000000,Registred by Accounting,2024-10-21 09:19:42.167,تک فروشی,تهران,0,29,1
4216,27703,2024-10-21,23645,1,8959,1,443700000,44370000,0,488070000,Registred by Accounting,2024-10-21 11:56:32.297,تک فروشی,بندرعباس,0,22,1
4217,27704,2024-10-21,16817,1,8959,1,459400000,45940000,0,505340000,Registred by Accounting,2024-10-21 11:57:36.007,نمایندگان,مشهد,3,77,1
4218,27705,2024-10-22,94146,12,9012,1,121600000,12160000,0,133760000,Registred by Accounting,2024-10-22 08:54:48.203,تک فروشی,تهران,0,29,1
4219,27706,2024-10-22,636,8,8947,1,467999675,46799968,0,514799643,Registred by Accounting,2024-10-22 11:48:41.290,تک فروشی,تهران,0,29,1
4222,27707,2024-10-26,21944,4,8974,1,3451000000,345100000,0,3796100000,Registred by Accounting,2024-10-26 15:03:22.030,نمایندگان,یزد,3,93,1
4223,12641,2024-10-27,18720,14,8965,1,69760000,6976000,0,76736000,Registred by Accounting,2024-10-27 09:17:23.710,خدمات پس از فروش,تهران,1,29,1
4225,12643,2024-10-27,21112,12,8965,1,101000000,10100000,0,111100000,Registred by Accounting,2024-10-27 11:09:57.467,خدمات پس از فروش,تهران,1,29,1
4226,12644,2024-10-27,93590,4,8965,1,300000000,30000000,0,330000000,Registred by Accounting,2024-10-27 12:11:47.620,خدمات پس از فروش,تهران,1,29,1
4227,27708,2024-10-27,94073,4,8974,1,231000000,23100000,0,254100000,Registred by Accounting,2024-10-27 12:58:53.643,تک فروشی,تهران,0,29,1
4228,12645,2024-10-27,93741,4,8965,1,336000000,33600000,0,369600000,Registred by Accounting,2024-10-27 13:16:33.363,خدمات پس از فروش,تهران,1,29,1
4229,27709,2024-10-27,13996,14,9031,1,336000000,33600000,0,369600000,Registred by Accounting,2024-10-27 13:40:43.030,تک فروشی,تهران,0,29,1
4230,12646,2024-10-27,21112,12,8965,1,8000000,800000,0,8800000,Registred by Accounting,2024-10-27 15:18:31.203,خدمات پس از فروش,تهران,1,29,1
4231,12647,2024-10-27,23784,13,8965,1,15500000,1550000,0,17050000,Registred by Accounting,2024-10-27 15:45:53.720,خدمات پس از فروش,تهران,1,29,1
4232,12648,2024-10-28,93590,4,8965,1,300000000,30000000,0,330000000,Registred by Accounting,2024-10-28 09:07:11.230,خدمات پس از فروش,تهران,1,29,1
4236,12649,2024-10-28,20496,5,8965,1,18252000,1825200,0,20077200,Registred by Accounting,2024-10-28 11:24:58.407,خدمات پس از فروش,تهران,1,29,1
4237,12650,2024-10-28,21739,1,8965,1,184500000,18450000,0,202950000,Registred by Accounting,2024-10-28 11:36:25.340,خدمات پس از فروش,تهران,1,29,1
4238,12651,2024-10-28,20371,4,8965,1,112000000,11200000,0,123200000,Registred by Accounting,2024-10-28 12:12:11.823,خدمات پس از فروش,تهران,1,29,1
4239,12652,2024-10-28,20371,4,8965,1,180000000,18000000,0,198000000,Registred by Accounting,2024-10-28 13:06:24.633,خدمات پس از فروش,تهران,1,29,1
4240,12653,2024-10-28,567,13,8965,1,128000000,12800000,0,140800000,Registred by Accounting,2024-10-28 15:06:53.450,خدمات پس از فروش,تهران,1,29,1
4246,12654,2024-10-28,543,1,8965,1,500000000,50000000,0,550000000,Registred by Accounting,2024-10-28 16:01:18.790,خدمات پس از فروش,بندرعباس,1,22,1
4248,12655,2024-10-28,22056,1,8965,1,18000000,1800000,0,19800000,Registred by Accounting,2024-10-28 16:16:19.683,خدمات پس از فروش,همدان,1,82,1
4249,27710,2024-10-28,14449,1,8959,1,2746000000,274600000,0,3020600000,Registred by Accounting,2024-10-28 17:10:33.867,نمایندگان,کرمان,3,87,1
4250,27711,2024-10-29,94190,4,8974,1,389000000,38900000,0,427900000,Registred by Accounting,2024-10-29 08:22:49.927,تک فروشی,تهران,0,29,1
4251,12656,2024-10-29,20478,1,8965,1,20000000,2000000,0,22000000,Registred by Accounting,2024-10-29 09:52:40.550,خدمات پس از فروش,تهران,1,29,1
4253,12657,2024-10-30,93869,13,8965,1,135000000,13500000,0,148500000,Registred by Accounting,2024-10-30 09:09:28.003,خدمات پس از فروش,تهران,1,29,1
4254,12658,2024-10-30,93590,4,8965,1,300000000,30000000,0,330000000,Registred by Accounting,2024-10-30 09:26:19.920,خدمات پس از فروش,تهران,1,29,1
4255,12659,2024-10-30,20496,5,8965,1,18252000,1825200,0,20077200,Registred by Accounting,2024-10-30 10:04:44.057,خدمات پس از فروش,تهران,1,29,1
4256,12660,2024-10-30,20371,4,8965,1,112000000,11200000,0,123200000,Registred by Accounting,2024-10-30 10:30:10.370,خدمات پس از فروش,تهران,1,29,1
4257,12661,2024-10-30,16221,12,8965,1,22500000,2250000,0,24750000,Registred by Accounting,2024-10-30 10:50:36.933,خدمات پس از فروش,تهران,1,29,1
4258,12662,2024-10-30,17860,4,8965,1,36400000,3640000,0,40040000,Registred by Accounting,2024-10-30 12:29:01.853,خدمات پس از فروش,تهران,1,29,1
4259,27712,2024-10-30,18928,1,8959,1,111015000000,11101500000,0,122116500000,Registred by Accounting,2024-10-30 12:21:56.170,مناقصه ای,تهران,2,29,1
4263,27713,2024-10-30,14217,4,8974,1,20632000000,2063200000,0,22695200000,Registred by Accounting,2024-10-30 16:39:56.603,تک فروشی,تهران,0,29,1
4264,27714,2024-11-02,21944,4,8974,1,3307000000,330700000,0,3637700000,Registred by Accounting,2024-11-02 11:17:48.020,نمایندگان,یزد,3,93,1
4265,27715,2024-11-02,17909,1,8959,1,269262216000,26926221600,0,296188437600,Registred by Accounting,2024-11-02 16:25:33.377,مناقصه ای,استان تهران,2,7,1
4267,12663,2024-11-03,93590,4,8965,1,300000000,30000000,0,330000000,Registred by Accounting,2024-11-03 08:39:42.000,خدمات پس از فروش,تهران,1,29,1
4270,12664,2024-11-03,20496,5,8965,1,18252000,1825200,0,20077200,Registred by Accounting,2024-11-03 09:41:23.740,خدمات پس از فروش,تهران,1,29,1
4271,12665,2024-11-03,18806,4,8965,1,141960000,14196000,0,156156000,Registred by Accounting,2024-11-03 09:53:41.907,خدمات پس از فروش,تهران,1,29,1
4272,27716,2024-11-03,23645,1,8959,1,466400000,46640000,0,513040000,Registred by Accounting,2024-11-03 10:46:03.553,تک فروشی,بندرعباس,0,22,1
4273,27717,2024-11-03,149,1,8959,1,3750000000,375000000,0,4125000000,Registred by Accounting,2024-11-03 10:47:24.330,تک فروشی,ارومیه,0,4,1
4274,12666,2024-11-03,20371,4,8965,1,180000000,18000000,0,198000000,Registred by Accounting,2024-11-03 10:59:56.233,خدمات پس از فروش,تهران,1,29,1
4275,12667,2024-11-03,21340,12,8965,1,78076000,7807600,0,85883600,Registred by Accounting,2024-11-03 12:11:16.130,خدمات پس از فروش,تهران,1,29,1
4276,12668,2024-11-03,14522,1,8965,1,36400000,3640000,0,40040000,Registred by Accounting,2024-11-03 12:23:50.217,خدمات پس از فروش,تهران,1,29,1
4277,12669,2024-11-03,382,4,8965,1,56224000,5622400,0,61846400,Registred by Accounting,2024-11-03 13:31:54.170,خدمات پس از فروش,تهران,1,29,1
4280,12671,2024-11-04,93590,4,8965,1,300000000,30000000,0,330000000,Registred by Accounting,2024-11-04 09:41:27.830,خدمات پس از فروش,تهران,1,29,1
4281,12672,2024-11-04,20496,5,8965,1,18252000,1825200,0,20077200,Registred by Accounting,2024-11-04 09:52:03.790,خدمات پس از فروش,تهران,1,29,1
4282,12674,2024-11-04,18806,4,8965,1,218400000,21840000,0,240240000,Registred by Accounting,2024-11-04 10:59:18.930,خدمات پس از فروش,تهران,1,29,1
4283,12673,2024-11-04,20371,4,8965,1,180000000,18000000,0,198000000,Registred by Accounting,2024-11-04 10:49:29.647,خدمات پس از فروش,تهران,1,29,1
4284,12675,2024-11-04,18806,4,8965,1,200000000,20000000,0,220000000,Registred by Accounting,2024-11-04 11:14:22.010,خدمات پس از فروش,تهران,1,29,1
4285,12676,2024-11-04,15141,4,8965,1,63000000,6300000,0,69300000,Registred by Accounting,2024-11-04 11:37:18.367,خدمات پس از فروش,تهران,1,29,1
4286,12677,2024-11-04,382,4,8965,1,56224000,5622400,0,61846400,Registred by Accounting,2024-11-04 12:50:47.887,خدمات پس از فروش,تهران,1,29,1
4287,12678,2024-11-04,23784,13,8965,1,15500000,1550000,0,17050000,Registred by Accounting,2024-11-04 14:28:50.933,خدمات پس از فروش,تهران,1,29,1
4288,12679,2024-11-05,94044,13,8965,1,175000000,17500000,0,192500000,Registred by Accounting,2024-11-05 10:45:24.457,خدمات پس از فروش,تهران,1,29,1
4289,12680,2024-11-05,13188,4,8965,1,18000000,1800000,0,19800000,Registred by Accounting,2024-11-05 10:59:03.323,خدمات پس از فروش,تهران,1,29,1
4290,27718,2024-11-05,14449,1,8959,1,299600000,29960000,0,329560000,Registred by Accounting,2024-11-05 12:22:29.763,نمایندگان,کرمان,3,87,1
4291,27719,2024-11-05,16978,1,8959,1,530700000,53070000,0,583770000,Registred by Accounting,2024-11-05 12:23:45.117,نمایندگان,اصفهان,3,11,1
4293,27721,2024-11-05,22075,1,8959,1,404600000,40460000,0,445060000,Registred by Accounting,2024-11-05 12:26:49.930,نمایندگان,اراک,3,2,1
4294,27722,2024-11-05,14277,1,8959,1,2196800000,219680000,0,2416480000,Registred by Accounting,2024-11-05 12:27:56.333,نمایندگان,سمنان,3,46,1
4295,27723,2024-11-05,14277,1,8959,1,2104400000,210440000,0,2314840000,Registred by Accounting,2024-11-05 15:57:49.473,نمایندگان,سمنان,3,46,1
4296,12681,2024-11-05,14449,1,8965,1,40000000,4000000,0,44000000,Registred by Accounting,2024-11-05 14:17:41.840,خدمات پس از فروش,کرمان,1,87,1
4297,27724,2024-11-05,16978,1,8959,1,12665000000,1266500000,0,13931500000,Registred by Accounting,2024-11-05 15:59:09.670,نمایندگان,اصفهان,3,11,1
4301,12682,2024-11-06,21322,12,8965,1,25900000,2590000,0,28490000,Registred by Accounting,2024-11-06 08:52:14.137,خدمات پس از فروش,تهران,1,29,1
4302,12683,2024-11-06,18806,4,8965,1,64220000,6422000,0,70642000,Registred by Accounting,2024-11-06 09:20:26.400,خدمات پس از فروش,تهران,1,29,1
4303,12684,2024-11-06,93590,4,8965,1,300000000,30000000,0,330000000,Registred by Accounting,2024-11-06 10:21:10.360,خدمات پس از فروش,تهران,1,29,1
4304,12685,2024-11-06,20496,5,8965,1,18252000,1825200,0,20077200,Registred by Accounting,2024-11-06 10:32:19.540,خدمات پس از فروش,تهران,1,29,1
4305,12686,2024-11-06,20371,4,8965,1,180000000,18000000,0,198000000,Registred by Accounting,2024-11-06 10:45:43.143,خدمات پس از فروش,تهران,1,29,1
4306,27725,2024-11-06,13996,14,9031,1,336000000,33600000,0,369600000,Registred by Accounting,2024-11-06 11:57:45.023,تک فروشی,تهران,0,29,1
4308,27720,2024-11-05,623,1,8959,1,5179000000,517900000,0,5696900000,Registred by Accounting,2024-11-06 14:21:30.477,تک فروشی,تبریز,0,27,1
4323,12687,2024-11-10,20037,13,8965,1,11000000,1100000,0,12100000,Registred by Accounting,2024-11-10 15:42:58.580,خدمات پس از فروش,تهران,1,29,1
4324,12688,2024-11-11,93528,1,8965,1,68400000,6840000,0,75240000,Registred by Accounting,2024-11-11 09:30:25.057,خدمات پس از فروش,تهران,1,29,1
4326,12689,2024-11-11,94209,13,8965,1,40000000,4000000,0,44000000,Registred by Accounting,2024-11-11 10:38:41.620,خدمات پس از فروش,قم,1,64,1
4327,12690,2024-11-11,14449,1,8965,1,80000000,8000000,0,88000000,Registred by Accounting,2024-11-11 12:06:08.157,خدمات پس از فروش,کرمان,1,87,1
4328,12691,2024-11-11,20912,5,8965,1,280000000,28000000,0,308000000,Registred by Accounting,2024-11-11 12:22:22.740,خدمات پس از فروش,تهران,1,29,1
4329,12692,2024-11-11,20569,1,8965,1,35000000,3500000,0,38500000,Registred by Accounting,2024-11-11 13:32:05.270,خدمات پس از فروش,تهران,1,29,1
4330,12693,2024-11-11,18806,4,8965,1,450024000,45002400,0,495026400,Registred by Accounting,2024-11-11 13:49:38.463,خدمات پس از فروش,تهران,1,29,1
4332,12695,2024-11-12,93582,13,8965,1,18000000,1800000,0,19800000,Registred by Accounting,2024-11-12 08:58:54.283,خدمات پس از فروش,کرج,1,85,1
4333,12696,2024-11-12,93489,12,8965,1,30000000,3000000,0,33000000,Registred by Accounting,2024-11-12 09:05:28.543,خدمات پس از فروش,تهران,1,29,1
4334,12697,2024-11-12,13244,1,8965,1,30000000,3000000,0,33000000,Registred by Accounting,2024-11-12 09:36:03.263,خدمات پس از فروش,تهران,1,29,1
4335,12698,2024-11-12,13244,1,8965,1,35000000,3500000,0,38500000,Registred by Accounting,2024-11-12 09:40:37.963,خدمات پس از فروش,تهران,1,29,1
4336,12699,2024-11-12,13244,1,8965,1,41000000,4100000,0,45100000,Registred by Accounting,2024-11-12 09:46:11.400,خدمات پس از فروش,تهران,1,29,1
4337,12700,2024-11-12,13244,1,8965,1,57000000,5700000,0,62700000,Registred by Accounting,2024-11-12 09:52:09.620,خدمات پس از فروش,تهران,1,29,1
4338,12694,2024-11-12,93549,12,8965,1,285000000,28500000,0,313500000,Registred by Accounting,2024-11-12 11:05:43.317,خدمات پس از فروش,تهران,1,29,1
4339,12701,2024-11-12,93549,12,8965,1,39500000,3950000,0,43450000,Registred by Accounting,2024-11-12 11:11:40.027,خدمات پس از فروش,تهران,1,29,1
4346,12702,2024-11-12,16377,3,8965,1,130000000,13000000,0,143000000,Registred by Accounting,2024-11-12 14:36:58.463,خدمات پس از فروش,اصفهان,1,11,1
4347,27726,2024-11-13,20770,1,8959,1,650000000,65000000,0,715000000,Registred by Accounting,2024-11-13 09:38:42.783,تک فروشی,تهران,0,29,1
4348,27727,2024-11-13,16856,1,8959,1,233600000,23360000,0,256960000,Registred by Accounting,2024-11-13 09:40:01.160,نمایندگان,شیراز,3,56,1
4349,27728,2024-11-13,14449,1,8959,1,987400000,98740000,0,1086140000,Registred by Accounting,2024-11-13 09:41:01.483,نمایندگان,کرمان,3,87,1
4350,12703,2024-11-13,20569,1,8965,1,35000000,3500000,0,38500000,Registred by Accounting,2024-11-13 10:03:47.733,خدمات پس از فروش,تهران,1,29,1
4351,12704,2024-11-13,93869,13,8965,1,150000000,15000000,0,165000000,Registred by Accounting,2024-11-13 10:37:56.400,خدمات پس از فروش,تهران,1,29,1
4352,12705,2024-11-13,93539,4,8965,1,50000000,5000000,0,55000000,Registred by Accounting,2024-11-13 11:38:46.843,خدمات پس از فروش,تهران,1,29,1
4355,27729,2024-11-14,18928,1,8959,1,129517500000,12951750000,0,142469250000,Registred by Accounting,2024-11-14 11:50:37.903,مناقصه ای,تهران,2,29,1
4358,27730,2024-11-14,18928,1,8959,1,82250000000,8225000000,0,90475000000,Registred by Accounting,2024-11-14 11:58:23.150,مناقصه ای,تهران,2,29,1
4361,27731,2024-11-16,17909,1,8959,1,39000000000,3900000000,0,42900000000,Registred by Accounting,2024-11-16 12:36:56.527,تک فروشی,استان تهران,0,7,1
4378,27732,2024-11-17,93539,4,8974,1,2281000000,228100000,0,2509100000,Registred by Accounting,2024-11-17 13:41:29.337,تک فروشی,تهران,0,29,1
4379,27733,2024-11-17,93539,4,8974,1,1654000000,165400000,0,1819400000,Registred by Accounting,2024-11-17 14:09:50.877,تک فروشی,تهران,0,29,1
4380,27734,2024-11-17,19340,1,8959,1,137300000,13730000,0,151030000,Registred by Accounting,2024-11-17 14:27:58.127,نمایندگان,کرج,3,85,1
4381,27735,2024-11-18,23645,1,8959,1,646600000,64660000,0,711260000,Registred by Accounting,2024-11-18 09:18:34.370,تک فروشی,بندرعباس,0,22,1
4382,27736,2024-11-18,14724,1,8959,1,3710400000,371040000,0,4081440000,Registred by Accounting,2024-11-18 09:19:33.277,تک فروشی,تهران,0,29,1
4383,27737,2024-11-18,21944,4,8974,1,1512000000,151200000,0,1663200000,Registred by Accounting,2024-11-18 14:24:02.043,تک فروشی,یزد,0,93,1
4385,27738,2024-11-19,19340,1,8959,1,302400000,30240000,0,332640000,Registred by Accounting,2024-11-19 10:15:48.930,نمایندگان,کرج,3,85,1
4386,27739,2024-11-19,14277,1,8959,1,75600000,7560000,0,83160000,Registred by Accounting,2024-11-19 10:45:57.823,نمایندگان,سمنان,3,46,1
4387,27740,2024-11-19,93539,4,8974,1,51500000,5150000,0,56650000,Registred by Accounting,2024-11-19 14:33:50.243,تک فروشی,تهران,0,29,1
4388,27741,2024-11-19,18928,1,8959,1,129517500000,12951750000,0,142469250000,Registred by Accounting,2024-11-19 14:58:47.900,مناقصه ای,تهران,2,29,1
4392,27742,2024-11-19,14277,1,8959,1,1616600000,161660000,0,1778260000,Registred by Accounting,2024-11-19 16:05:10.270,نمایندگان,سمنان,3,46,1
4393,27743,2024-11-20,17860,4,8974,1,168000000,16800000,0,184800000,Registred by Accounting,2024-11-20 09:02:40.940,تک فروشی,تهران,0,29,1
4394,12706,2024-11-20,18866,1,8965,1,27216000,2721600,0,29937600,Registred by Accounting,2024-11-20 09:29:35.727,خدمات پس از فروش,تهران,1,29,1
4395,27744,2024-11-20,603,8,8947,1,775267725,77526773,0,852794498,Registred by Accounting,2024-11-20 09:37:18.787,تک فروشی,هشتگرد,0,81,1
4396,27745,2024-11-20,636,8,8947,1,777397500,77739750,0,855137250,Registred by Accounting,2024-11-20 09:41:16.657,تک فروشی,تهران,0,29,1
4399,12707,2024-11-20,22129,13,8965,1,25000000,2500000,0,27500000,Registred by Accounting,2024-11-20 10:08:44.567,خدمات پس از فروش,گرگان,1,90,1
4400,12708,2024-11-20,20569,1,8965,1,45000000,4500000,0,49500000,Registred by Accounting,2024-11-20 10:55:49.903,خدمات پس از فروش,تهران,1,29,1
4401,12709,2024-11-20,22404,1,8965,1,15000000,1500000,0,16500000,Registred by Accounting,2024-11-20 11:21:20.093,خدمات پس از فروش,تهران,1,29,1
4402,12710,2024-11-20,14529,5,8965,1,11000000,1100000,0,12100000,Registred by Accounting,2024-11-20 15:27:29.903,خدمات پس از فروش,تهران,1,29,1
4403,12711,2024-11-20,20151,14,8965,1,12000000,1200000,0,13200000,Registred by Accounting,2024-11-20 16:05:49.800,خدمات پس از فروش,تهران,1,29,1
4404,27746,2024-11-20,13996,14,9031,1,336000000,33600000,0,369600000,Registred by Accounting,2024-11-20 16:16:47.123,تک فروشی,تهران,0,29,1
4406,12713,2024-11-21,18928,1,8965,1,7560000000,756000000,0,8316000000,Registred by Accounting,2024-11-21 10:51:58.137,خدمات پس از فروش,تهران,1,29,1
4407,12714,2024-11-21,14449,1,8965,1,30000000,3000000,0,33000000,Registred by Accounting,2024-11-21 11:35:48.933,خدمات پس از فروش,کرمان,1,87,1
4409,27747,2024-11-23,94278,4,8974,1,368000000,36800000,0,404800000,Registred by Accounting,2024-11-23 09:01:05.090,تک فروشی,تهران,0,29,1
4410,12715,2024-11-23,23123,1,8965,1,20000000,2000000,0,22000000,Registred by Accounting,2024-11-23 09:45:25.153,خدمات پس از فروش,تهران,1,29,1
4411,12716,2024-11-23,19340,1,8965,1,15000000,1500000,0,16500000,Registred by Accounting,2024-11-23 09:53:58.643,خدمات پس از فروش,کرج,1,85,1
4412,12717,2024-11-23,20478,1,8965,1,84000000,8400000,0,92400000,Registred by Accounting,2024-11-23 10:36:14.867,خدمات پس از فروش,تهران,1,29,1
4413,27748,2024-11-23,23153,4,8974,1,336000000,33600000,0,369600000,Registred by Accounting,2024-11-23 12:06:54.287,تک فروشی,تهران,0,29,1
4414,12718,2024-11-23,20569,1,8965,1,55000000,5500000,0,60500000,Registred by Accounting,2024-11-23 12:10:42.760,خدمات پس از فروش,تهران,1,29,1
4415,12719,2024-11-23,23797,13,8965,1,30000000,3000000,0,33000000,Registred by Accounting,2024-11-23 12:32:40.390,خدمات پس از فروش,کرج,1,85,1
4416,12720,2024-11-23,13004,4,8965,1,115000000,11500000,0,126500000,Registred by Accounting,2024-11-23 13:39:26.750,خدمات پس از فروش,تهران,1,29,1
4417,12721,2024-11-23,94226,13,8965,1,45000000,4500000,0,49500000,Registred by Accounting,2024-11-23 13:56:58.663,خدمات پس از فروش,شهر قدس,1,50,1
4418,12722,2024-11-23,20569,1,8965,1,35000000,3500000,0,38500000,Registred by Accounting,2024-11-23 14:39:47.430,خدمات پس از فروش,تهران,1,29,1
4419,12723,2024-11-23,20478,1,8965,1,400000000,40000000,0,440000000,Registred by Accounting,2024-11-23 15:06:55.837,خدمات پس از فروش,تهران,1,29,1
4420,12724,2024-11-23,94257,13,8965,1,14000000,1400000,0,15400000,Registred by Accounting,2024-11-23 17:13:33.610,خدمات پس از فروش,کرج ,1,86,1
4421,12725,2024-11-23,94048,13,8965,1,70000000,7000000,0,77000000,Registred by Accounting,2024-11-23 17:29:47.203,خدمات پس از فروش,شهر کرد,1,51,1
4422,27749,2024-11-24,94196,12,9012,1,341000000,34100000,0,375100000,Registred by Accounting,2024-11-24 09:35:23.410,تک فروشی,مرند,0,70,1
4423,27750,2024-11-24,18866,1,8959,1,342000000,34200000,0,376200000,Registred by Accounting,2024-11-24 11:13:18.917,تک فروشی,تهران,0,29,1
4424,27751,2024-11-24,18866,1,8959,1,570000000,57000000,0,627000000,Registred by Accounting,2024-11-24 11:14:17.507,تک فروشی,تهران,0,29,1
4425,27752,2024-11-24,18866,1,8959,1,570000000,57000000,0,627000000,Registred by Accounting,2024-11-24 11:14:56.957,تک فروشی,تهران,0,29,1
4427,12726,2024-11-24,13188,4,8965,1,16000000,1600000,0,17600000,Registred by Accounting,2024-11-24 13:03:43.153,خدمات پس از فروش,تهران,1,29,1
4428,27753,2024-11-25,21705,4,8974,1,814700000,81470000,0,896170000,Registred by Accounting,2024-11-25 08:56:28.303,تک فروشی,تهران,0,29,1
4429,27754,2024-11-25,21705,4,8974,1,252000000,25200000,0,277200000,Registred by Accounting,2024-11-25 08:58:38.680,تک فروشی,تهران,0,29,1
4430,12727,2024-11-25,94225,13,8965,1,45000000,4500000,0,49500000,Registred by Accounting,2024-11-25 09:54:19.333,خدمات پس از فروش,تهران,1,29,1
4433,12728,2024-11-25,525,1,8965,1,30000000,3000000,0,33000000,Registred by Accounting,2024-11-25 11:41:33.550,خدمات پس از فروش,تهران,1,29,1
4434,12729,2024-11-25,14277,1,8965,1,32000000,3200000,0,35200000,Registred by Accounting,2024-11-25 15:33:55.520,خدمات پس از فروش,سمنان,1,46,1
4435,27755,2024-11-25,15205,1,8959,1,1814700000,181470000,0,1996170000,Registred by Accounting,2024-11-25 15:49:22.020,نمایندگان,بیرجند,3,26,1
4436,12730,2024-11-25,18928,1,8965,1,1400000000,140000000,0,1540000000,Registred by Accounting,2024-11-25 16:07:41.610,خدمات پس از فروش,تهران,1,29,1
4438,27756,2024-11-26,23153,4,8974,1,53000000,5300000,0,58300000,Registred by Accounting,2024-11-26 09:15:09.377,تک فروشی,تهران,0,29,1
4439,12731,2024-11-26,94277,13,8965,1,2205000000,220500000,0,2425500000,Registred by Accounting,2024-11-26 09:10:13.500,خدمات پس از فروش,تهران,1,29,1
4441,12732,2024-11-26,19731,12,8965,1,50000000,5000000,0,55000000,Registred by Accounting,2024-11-26 09:18:25.803,خدمات پس از فروش,تهران,1,29,1
4442,12733,2024-11-26,15861,12,8965,1,45600000,4560000,0,50160000,Registred by Accounting,2024-11-26 10:47:28.507,خدمات پس از فروش,تهران,1,29,1
4443,27757,2024-11-26,94273,12,9012,1,167000000,16700000,0,183700000,Registred by Accounting,2024-11-26 12:09:37.020,تک فروشی,تهران,0,29,1
4444,12734,2024-11-26,22490,1,8965,1,11000000,1100000,0,12100000,Registred by Accounting,2024-11-26 14:21:29.053,خدمات پس از فروش,تهران,1,29,1
4445,27758,2024-11-26,13791,1,8959,1,450000000,45000000,0,495000000,Registred by Accounting,2024-11-26 14:28:21.487,مناقصه ای,تهران,2,29,1
4446,12735,2024-11-26,94256,13,8965,1,9000000,900000,0,9900000,Registred by Accounting,2024-11-26 15:25:41.080,خدمات پس از فروش,همدان,1,82,1
4448,27759,2024-11-27,93539,4,8974,1,4962000000,496200000,0,5458200000,Registred by Accounting,2024-11-27 09:02:05.407,تک فروشی,تهران,0,29,1
4449,27760,2024-11-27,93539,4,8974,1,6843000000,684300000,0,7527300000,Registred by Accounting,2024-11-27 09:02:58.153,تک فروشی,تهران,0,29,1
4453,12736,2024-11-27,16176,1,8965,1,30000000,3000000,0,33000000,Registred by Accounting,2024-11-27 09:45:50.237,خدمات پس از فروش,قزوین,1,62,1
4454,12737,2024-11-27,16176,1,8965,1,79000000,7900000,0,86900000,Registred by Accounting,2024-11-27 09:52:30.833,خدمات پس از فروش,قزوین,1,62,1
4455,12738,2024-11-27,16978,1,8965,1,60000000,6000000,0,66000000,Registred by Accounting,2024-11-27 10:49:17.443,خدمات پس از فروش,اصفهان,1,11,1
4457,12739,2024-11-27,18928,1,8965,1,121600000,12160000,0,133760000,Registred by Accounting,2024-11-27 15:45:08.120,خدمات پس از فروش,تهران,1,29,1
4458,12740,2024-11-28,16555,13,8965,1,28000000,2800000,0,30800000,Registred by Accounting,2024-11-28 11:17:21.963,خدمات پس از فروش,تهران,1,29,1
4468,12742,2024-11-30,15205,1,8965,1,27000000,2700000,0,29700000,Registred by Accounting,2024-11-30 10:04:23.713,خدمات پس از فروش,بیرجند,1,26,1
4469,12743,2024-11-30,93869,13,8965,1,750000000,75000000,0,825000000,Registred by Accounting,2024-11-30 10:28:21.160,خدمات پس از فروش,تهران,1,29,1
4470,12744,2024-11-30,15205,1,8965,1,41000000,4100000,0,45100000,Registred by Accounting,2024-11-30 11:08:20.980,خدمات پس از فروش,بیرجند,1,26,1
4472,27761,2024-11-30,94196,12,9012,1,341000000,34100000,0,375100000,Registred by Accounting,2024-11-30 11:40:51.993,تک فروشی,مرند,0,70,1
4473,12745,2024-11-30,94285,13,8965,1,70000000,7000000,0,77000000,Registred by Accounting,2024-11-30 13:04:12.750,خدمات پس از فروش,گرگان,1,90,1
4474,12746,2024-11-30,22490,1,8965,1,35000000,3500000,0,38500000,Registred by Accounting,2024-11-30 14:56:31.337,خدمات پس از فروش,تهران,1,29,1
4475,27762,2024-11-30,14449,1,8959,1,918800000,91880000,0,1010680000,Registred by Accounting,2024-11-30 15:07:01.593,نمایندگان,کرمان,3,87,1
4476,27763,2024-11-30,14449,1,8959,1,274600000,27460000,0,302060000,Registred by Accounting,2024-11-30 15:07:49.787,نمایندگان,کرمان,3,87,1
4477,27764,2024-11-30,23967,14,9031,1,154000000,15400000,0,169400000,Registred by Accounting,2024-11-30 15:11:45.723,تک فروشی,تهران,0,29,1
